"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","Var.20","OWS","DWS","WS","WS.48","Var.25","OBPM","DBPM","BPM","VORP","links"
"614","444","Landry Shamet","SG","21","PHI","54","1108","10.7",".606",".706",".156","1.4","5.9","3.7","7.4","1.0","0.6","6.6","15.0",NA,"1.6","0.6","2.2",".096",NA,"1.0","-2.5","-1.5","0.1","/players/s/shamela01.html"
"615","444","Landry Shamet","SG","21","LAC","25","694","11.3",".601",".719",".186","1.1","7.3","4.3","11.5","0.9","0.2","7.7","15.0",NA,"1.1","0.3","1.4",".094",NA,"2.1","-2.3","-0.2","0.3","/players/s/shamela01.html"
"616","445","Iman Shumpert","SG","28","TOT","62","1481","9.1",".499",".612",".101","1.9","11.4","6.5","9.9","1.9","1.4","9.7","14.5",NA,"0.1","1.2","1.4",".045",NA,"-1.5","0.1","-1.4","0.2","/players/s/shumpim01.html"
"617","445","Iman Shumpert","SG","28","SAC","42","1099","10.1",".511",".580",".118","1.7","10.6","6.0","10.7","2.0","1.6","9.4","15.2",NA,"0.3","0.9","1.2",".054",NA,"-0.8","0.3","-0.5","0.4","/players/s/shumpim01.html"
"618","445","Iman Shumpert","SG","28","HOU","20","382","6.3",".456",".724",".041","2.3","13.6","7.8","7.6","1.5","0.9","10.7","12.7",NA,"-0.2","0.3","0.2",".019",NA,"-3.4","-0.5","-3.8","-0.2","/players/s/shumpim01.html"
"619","446","Pascal Siakam","PF","24","TOR","80","2548","18.7",".628",".226",".320","5.4","17.5","11.6","14.6","1.4","1.7","12.5","20.8",NA,"5.7","3.6","9.3",".175",NA,"2.0","1.4","3.4","3.5","/players/s/siakapa01.html"
"620","447","Jordan Sibert","SG","26","ATL","1","4","29.7","1.500","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.2",NA,"0.0","0.0","0.0",".183",NA,"13.0","-6.7","6.3","0.0","/players/s/siberjo01.html"
"621","448","Ben Simmons","PG","22","PHI","79","2700","20.0",".582",".006",".446","6.9","20.0","13.7","34.2","2.0","1.8","19.3","22.1",NA,"4.6","3.6","8.2",".146",NA,"1.4","2.6","4.1","4.1","/players/s/simmobe01.html"
"622","449","Jonathon Simmons","SG-SF","29","TOT","56","1064","8.5",".466",".297",".277","2.7","10.0","6.3","16.7","1.3","1.2","14.8","18.7",NA,"-0.8","1.1","0.3",".013",NA,"-4.1","-0.6","-4.8","-0.7","/players/s/simmojo02.html"
"623","449","Jonathon Simmons","SG","29","ORL","41","845","7.4",".445",".290",".252","2.9","9.9","6.3","15.7","1.0","1.4","15.0","19.3",NA,"-1.0","0.8","-0.2","-0.010",NA,"-4.9","-0.6","-5.4","-0.7","/players/s/simmojo02.html"
"624","449","Jonathon Simmons","SF","29","PHI","15","219","12.9",".553",".328",".391","2.0","10.3","6.3","20.7","2.4","0.4","13.8","16.7",NA,"0.2","0.2","0.5",".101",NA,"-1.1","-1.0","-2.1","0.0","/players/s/simmojo02.html"
"625","450","Kobi Simmons","PG","21","CLE","1","2","0.0","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0",NA,"0.0","0.0","0.0","-0.033",NA,"-6.3","-0.9","-7.3","0.0","/players/s/simmoko01.html"
"626","451","Anfernee Simons","SG","19","POR","20","141","11.1",".535",".460",".254","2.3","7.4","4.9","13.7","0.3","0.0","13.6","24.3",NA,"0.0","0.0","0.1",".020",NA,"-1.6","-4.7","-6.3","-0.2","/players/s/simonan01.html"
"627","452","Marcus Smart","SG","24","BOS","80","2200","13.1",".568",".610",".228","2.8","8.6","5.7","19.1","3.1","1.1","16.5","14.6",NA,"2.2","3.1","5.3",".116",NA,"0.6","1.3","1.8","2.1","/players/s/smartma01.html"
"628","453","Dennis Smith","PG","21","TOT","53","1508","12.3",".502",".320",".240","2.2","8.7","5.5","27.3","2.1","1.1","17.6","24.8",NA,"-1.2","1.2","0.0",".001",NA,"-1.7","-0.9","-2.5","-0.2","/players/s/smithde03.html"
"629","453","Dennis Smith","PG","21","DAL","32","908","11.5",".527",".350",".230","2.1","9.3","5.7","24.1","2.1","1.0","20.3","23.3",NA,"-0.7","0.9","0.2",".010",NA,"-2.2","-0.3","-2.4","-0.1","/players/s/smithde03.html"
"630","453","Dennis Smith","PG","21","NYK","21","600","13.5",".473",".283",".253","2.4","7.9","5.1","32.2","2.2","1.3","14.2","27.0",NA,"-0.5","0.3","-0.2","-0.014",NA,"-0.9","-1.8","-2.7","-0.1","/players/s/smithde03.html"
"631","454","Ish Smith","PG","30","DET","56","1251","11.8",".485",".276",".127","1.9","11.1","6.3","25.4","1.1","0.7","10.6","19.9",NA,"0.5","1.1","1.7",".064",NA,"-1.7","-1.1","-2.8","-0.2","/players/s/smithis01.html"
"632","455","J.R. Smith","SG","33","CLE","11","222","7.8",".444",".494",".127","0.0","9.4","4.5","13.8","2.5","1.2","11.7","18.6",NA,"-0.3","0.1","-0.2","-0.038",NA,"-3.5","-1.7","-5.2","-0.2","/players/s/smithjr01.html"
"633","456","Jason Smith","PF-C","32","TOT","20","190","9.8",".492",".441",".271","9.0","20.2","14.6","9.7","0.7","3.1","16.4","17.5",NA,"0.0","0.2","0.2",".038",NA,"-3.7","-0.6","-4.3","-0.1","/players/s/smithja02.html"
"634","456","Jason Smith","C","32","WAS","12","130","11.7",".520",".270",".324","9.0","22.1","15.4","12.3","0.4","3.2","14.2","16.1",NA,"0.1","0.1","0.2",".070",NA,"-2.9","-0.3","-3.2","0.0","/players/s/smithja02.html"
"635","456","Jason Smith","PF","32","MIL","6","40","6.3",".468",".692",".154","8.1","19.2","14.0","3.1","2.3","4.2","26.5","19.8",NA,"-0.1","0.1","0.0","-0.020",NA,"-6.9","1.2","-5.7","0.0","/players/s/smithja02.html"
"636","456","Jason Smith","C","32","NOP","2","20","4.6",".405",".778",".222","10.5","10.2","10.4","6.2","0.0","0.0","9.2","22.3",NA,"0.0","0.0","0.0","-0.049",NA,"-2.6","-5.8","-8.4","0.0","/players/s/smithja02.html"
"637","457","Zhaire Smith","SG","19","PHI","6","111","9.5",".533",".471",".235","2.9","9.3","6.2","12.3","0.9","1.4","13.8","16.4",NA,"0.0","0.1","0.1",".048",NA,"-2.3","-1.7","-4.0","-0.1","/players/s/smithzh01.html"
"638","458","Tony Snell","SF","27","MIL","74","1304","10.7",".585",".565",".116","2.4","9.4","6.1","6.7","0.9","1.2","5.7","12.9",NA,"1.6","1.6","3.2",".117",NA,"-0.7","-0.4","-1.0","0.3","/players/s/snellto01.html"
"639","459","Ray Spalding","PF","21","TOT","14","148","14.6",".516",".064",".255","11.1","25.1","18.0","5.1","2.9","4.5","14.7","17.8",NA,"0.0","0.2","0.2",".051",NA,"-4.7","1.4","-3.4","-0.1","/players/s/spaldra01.html"
"640","459","Ray Spalding","PF","21","DAL","1","1","0.0","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0",NA,"0.0","0.0","0.0",".000",NA,"-6.6","0.5","-6.1","0.0","/players/s/spaldra01.html"
"641","459","Ray Spalding","PF","21","PHO","13","147","14.7",".516",".064",".255","11.1","25.3","18.1","5.2","2.9","4.5","14.7","17.9",NA,"0.0","0.2","0.2",".051",NA,"-4.7","1.4","-3.4","-0.1","/players/s/spaldra01.html"
"642","460","Omari Spellman","PF","21","ATL","46","805","12.4",".516",".525",".184","9.2","16.3","12.7","8.0","1.5","2.7","10.5","14.9",NA,"0.6","0.5","1.2",".070",NA,"-1.0","0.0","-1.0","0.2","/players/s/spellom01.html"
"644","461","Nik Stauskas","SG","25","TOT","68","1015","10.9",".545",".556",".189","1.9","11.7","6.8","11.1","1.0","0.6","12.2","17.6",NA,"0.6","0.5","1.1",".052",NA,"-0.9","-2.2","-3.2","-0.3","/players/s/stausni01.html"
"645","461","Nik Stauskas","SG","25","POR","44","673","10.8",".545",".546",".157","1.6","10.8","6.3","12.6","1.0","0.5","14.0","17.9",NA,"0.3","0.4","0.8",".055",NA,"-0.9","-1.9","-2.8","-0.1","/players/s/stausni01.html"
"646","461","Nik Stauskas","SG","25","CLE","24","342","11.3",".544",".578",".257","2.5","13.2","7.6","8.0","1.0","0.8","8.3","16.9",NA,"0.3","0.0","0.3",".046",NA,"-1.0","-3.0","-4.0","-0.2","/players/s/stausni01.html"
"647","462","D.J. Stephens","SG","28","MEM","1","7","5.5",".500",".000",".000","0.0","0.0","0.0","0.0","7.1","0.0","33.3","19.1",NA,"0.0","0.0","0.0","-0.119",NA,"-9.9","2.3","-7.6","0.0","/players/s/stephdj01.html"
"648","463","Lance Stephenson","SG","28","LAL","68","1123","11.8",".529",".456",".169","3.0","16.5","9.9","17.3","1.7","0.5","15.6","20.3",NA,"-0.1","1.2","1.1",".049",NA,"-1.7","-0.4","-2.1","0.0","/players/s/stephla01.html"
"649","464","Edmond Sumner","PG","23","IND","23","210","7.6",".443",".422",".375","4.9","7.8","6.3","6.3","2.8","2.1","11.8","17.6",NA,"-0.2","0.3","0.1",".020",NA,"-4.1","0.5","-3.6","-0.1","/players/s/sumneed01.html"
"650","465","Caleb Swanigan","PF","21","TOT","21","178","4.7",".377",".132",".170","10.2","27.6","19.1","8.0","1.6","0.5","24.0","17.7",NA,"-0.5","0.2","-0.2","-0.060",NA,"-7.8","0.0","-7.8","-0.3","/players/s/swanica01.html"
"651","465","Caleb Swanigan","PF","21","POR","18","145","3.1",".372",".114",".159","9.8","28.0","19.1","6.2","1.3","0.0","25.4","18.4",NA,"-0.4","0.2","-0.3","-0.086",NA,"-8.8","-0.7","-9.5","-0.3","/players/s/swanica01.html"
"652","465","Caleb Swanigan","PF","21","SAC","3","33","11.7",".405",".222",".222","12.2","25.6","18.7","15.6","2.8","2.6","16.8","14.9",NA,"0.0","0.1","0.0",".053",NA,"-3.4","3.1","-0.2","0.0","/players/s/swanica01.html"
"653","466","Jayson Tatum","SF","20","BOS","79","2455","15.1",".547",".300",".220","3.0","17.7","10.4","10.0","1.6","2.1","9.7","22.1",NA,"1.6","3.4","5.0",".097",NA,"-1.4","0.6","-0.8","0.8","/players/t/tatumja01.html"
"654","467","Jeff Teague","PG","30","MIN","42","1264","15.4",".528",".252",".368","1.3","7.7","4.5","37.6","1.6","1.2","16.7","19.3",NA,"1.7","0.5","2.2",".085",NA,"0.0","-2.4","-2.4","-0.1","/players/t/teaguje01.html"
"655","468","Garrett Temple","SG","32","TOT","75","2040","8.5",".543",".535",".217","1.5","10.2","5.8","7.4","1.8","1.4","11.5","13.2",NA,"0.3","2.0","2.2",".052",NA,"-1.7","0.6","-1.2","0.4","/players/t/templga01.html"
"656","468","Garrett Temple","SG","32","MEM","49","1530","8.6",".551",".543",".196","1.3","10.0","5.6","6.7","1.6","1.5","11.4","13.9",NA,"0.1","1.5","1.6",".050",NA,"-1.9","0.5","-1.4","0.2","/players/t/templga01.html"
"657","468","Garrett Temple","SG","32","LAC","26","510","8.0",".514",".509",".292","2.1","10.9","6.7","9.4","2.4","0.8","11.8","11.2",NA,"0.2","0.5","0.6",".061",NA,"-1.3","0.8","-0.4","0.2","/players/t/templga01.html"
"658","469","Milos Teodosic","PG","31","LAC","15","150","6.5",".557",".675",".175","2.2","8.9","5.7","28.8","0.9","0.5","32.8","18.0",NA,"-0.1","0.1","-0.1","-0.019",NA,"-2.9","-3.2","-6.1","-0.2","/players/t/teodomi01.html"
"659","470","Jared Terrell","SG","23","MIN","14","111","0.7",".372",".436",".154","1.0","4.9","2.9","14.4","1.3","1.5","19.4","19.6",NA,"-0.4","0.0","-0.3","-0.140",NA,"-7.5","-2.9","-10.4","-0.2","/players/t/terreja01.html"
"660","471","Emanuel Terry","PF","22","TOT","3","23","19.7",".571",".000",".571","14.1","19.6","16.8","12.2","6.2","0.0","18.6","20.1",NA,"0.0","0.0","0.1",".117",NA,"-0.7","2.3","1.6","0.0","/players/t/terryem01.html"
"661","471","Emanuel Terry","PF","22","PHO","2","20","19.9",".654",".000",".333","10.9","22.5","16.6","8.0","7.2","0.0","22.5","19.1",NA,"0.0","0.0","0.1",".127",NA,"-1.3","2.9","1.6","0.0","/players/t/terryem01.html"
"662","471","Emanuel Terry","PF","22","MIA","1","3","18.4",".266",".000","2.000","35.4","0.0","17.7","40.5","0.0","0.0","0.0","26.8",NA,"0.0","0.0","0.0",".045",NA,"2.8","-1.3","1.5","0.0","/players/t/terryem01.html"
"663","472","Daniel Theis","C","26","BOS","66","908","17.0",".624",".252",".286","10.2","16.2","13.2","10.5","1.1","4.1","9.9","15.8",NA,"2.3","1.3","3.5",".188",NA,"0.8","1.5","2.3","1.0","/players/t/theisda01.html"
"664","473","Isaiah Thomas","SG","29","DEN","12","181","7.0",".437",".434",".273","3.0","4.8","3.9","18.6","1.4","0.5","14.0","30.4",NA,"-0.4","0.1","-0.3","-0.077",NA,"-4.5","-4.2","-8.7","-0.3","/players/t/thomais02.html"
"665","474","Khyri Thomas","SG","22","DET","26","195","6.2",".413",".507",".159","2.2","9.3","5.6","6.0","1.8","2.2","5.1","17.2",NA,"-0.2","0.2","0.0",".005",NA,"-4.7","-0.5","-5.2","-0.2","/players/t/thomakh01.html"
"666","475","Lance Thomas","PF","30","NYK","46","783","6.4",".482",".401",".183","2.7","13.1","7.8","5.0","1.0","0.8","10.1","12.9",NA,"-0.3","0.3","0.1",".004",NA,"-4.1","-1.2","-5.3","-0.7","/players/t/thomala01.html"
"667","476","Klay Thompson","SG","28","GSW","78","2652","16.6",".571",".427",".113","1.6","10.1","6.0","10.5","1.5","1.5","7.2","25.6",NA,"2.9","2.3","5.3",".095",NA,"1.2","-2.0","-0.8","0.8","/players/t/thompkl01.html"
"668","477","Tristan Thompson","C","27","CLE","43","1198","18.4",".551",".000",".279","15.4","25.7","20.3","11.2","1.2","1.2","12.1","17.7",NA,"2.1","0.5","2.6",".105",NA,"0.2","0.1","0.3","0.7","/players/t/thomptr01.html"
"669","478","Sindarius Thornwell","SG","24","LAC","64","313","5.2",".485",".306",".694","1.7","12.8","7.5","7.2","2.1","1.8","23.8","11.3",NA,"-0.3","0.3","0.0",".004",NA,"-5.1","1.1","-4.0","-0.2","/players/t/thornsi01.html"
"670","479","Anthony Tolliver","PF","33","MIN","65","1079","8.6",".571",".830",".232","1.5","16.2","8.8","5.5","0.8","1.7","11.2","12.5",NA,"0.6","0.5","1.2",".052",NA,"-1.2","-1.0","-2.2","-0.1","/players/t/tollian01.html"
"671","480","Karl-Anthony Towns","C","23","MIN","77","2545","26.3",".622",".270",".342","10.9","29.3","20.0","17.2","1.3","4.2","13.7","28.9",NA,"7.2","3.2","10.4",".197",NA,"4.8","2.0","6.8","5.7","/players/t/townska01.html"
"673","481","Gary Trent","SG","20","POR","15","111","3.6",".377",".420",".140","1.0","9.4","5.3","6.2","0.4","1.4","7.0","21.7",NA,"-0.3","0.1","-0.2","-0.092",NA,"-6.7","-3.6","-10.3","-0.2","/players/t/trentga02.html"
"674","482","Allonzo Trier","SG","23","NYK","64","1459","12.2",".564",".255",".431","2.2","12.2","7.1","12.9","0.9","0.8","15.8","21.5",NA,"0.4","0.5","0.9",".030",NA,"-2.2","-2.0","-4.2","-0.8","/players/t/trieral01.html"
"675","483","P.J. Tucker","PF","33","HOU","82","2802","9.2",".547",".740",".113","4.7","14.4","9.5","4.6","2.3","1.2","10.3","9.5",NA,"2.0","3.0","5.0",".086",NA,"-0.5","1.8","1.3","2.3","/players/t/tuckepj01.html"
"676","484","Evan Turner","PG","30","POR","73","1605","11.6",".504",".117",".239","2.5","18.9","10.9","23.6","1.0","0.9","18.9","15.9",NA,"0.5","1.5","2.0",".060",NA,"-2.5","0.7","-1.8","0.1","/players/t/turneev01.html"
"677","485","Myles Turner","C","22","IND","74","2119","18.0",".567",".251",".258","5.4","22.0","13.9","8.0","1.4","8.4","10.3","20.0",NA,"1.9","4.4","6.3",".144",NA,"-1.4","4.7","3.3","2.8","/players/t/turnemy01.html"
"678","486","Ekpe Udoh","C","31","UTA","51","320","20.9",".698",".000",".417","9.3","20.9","15.2","12.8","1.5","7.7","13.2","13.1",NA,"0.9","0.7","1.6",".238",NA,"-0.1","5.7","5.6","0.6","/players/u/udohek01.html"
"679","487","Tyler Ulis","PG","23","CHI","1","1","0.0","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0",NA,"0.0","0.0","0.0","-0.015",NA,"-6.7","-0.4","-7.1","0.0","/players/u/ulisty01.html"
"680","488","Jonas Valanciunas","C","26","TOT","49","1091","24.4",".616",".089",".344","10.7","31.4","21.1","12.0","0.8","4.4","12.7","28.5",NA,"2.2","1.9","4.2",".183",NA,"0.1","1.2","1.2","0.9","/players/v/valanjo01.html"
"681","488","Jonas Valanciunas","C","26","TOR","30","564","24.4",".639",".116",".363","10.6","30.2","20.6","8.5","1.1","3.4","11.5","25.9",NA,"1.6","1.1","2.6",".224",NA,"0.5","0.5","0.9","0.4","/players/v/valanjo01.html"
"682","488","Jonas Valanciunas","C","26","MEM","19","527","24.4",".594",".065",".326","10.9","32.7","21.6","15.7","0.6","5.4","13.8","31.4",NA,"0.7","0.9","1.5",".140",NA,"-0.4","2.0","1.6","0.5","/players/v/valanjo01.html"
"683","489","Jarred Vanderbilt","PF","19","DEN","17","69","12.4",".513",".053",".526","10.9","25.2","18.0","5.9","4.3","1.3","25.5","19.4",NA,"-0.1","0.1","0.1",".037",NA,"-6.1","2.1","-4.0","0.0","/players/v/vandeja01.html"
"684","490","Fred VanVleet","PG","24","TOR","64","1760","13.7",".539",".493",".192","1.3","8.7","5.1","23.9","1.6","0.9","11.2","17.9",NA,"2.4","1.9","4.3",".117",NA,"0.7","-0.7","0.0","0.9","/players/v/vanvlfr01.html"
"685","491","Noah Vonleh","PF","23","NYK","68","1722","13.9",".561",".311",".355","6.7","25.8","16.0","11.1","1.3","2.5","14.7","14.8",NA,"1.5","1.7","3.2",".090",NA,"-1.6","1.6","0.0","0.9","/players/v/vonleno01.html"
"686","492","Nikola Vucevic","C","28","ORL","80","2510","25.5",".573",".171",".168","9.4","31.9","20.5","21.9","1.6","3.0","9.9","28.0",NA,"5.4","4.7","10.1",".193",NA,"3.0","3.4","6.4","5.3","/players/v/vucevni01.html"
"687","493","Dwyane Wade","SG","37","MIA","72","1885","15.8",".510",".272",".243","3.9","12.2","8.0","26.5","1.5","1.8","13.5","27.9",NA,"0.1","2.3","2.4",".061",NA,"-0.4","0.0","-0.5","0.7","/players/w/wadedw01.html"
"688","494","Moritz Wagner","C","21","LAL","43","446","10.1",".533",".450",".310","4.0","15.4","9.8","7.4","1.1","2.4","16.7","21.7",NA,"-0.3","0.5","0.2",".020",NA,"-4.0","-1.1","-5.1","-0.3","/players/w/wagnemo01.html"
"689","495","Dion Waiters","SG","27","MIA","44","1138","11.4",".530",".605",".092","0.7","10.2","5.4","16.4","1.2","0.7","11.4","21.1",NA,"0.1","1.1","1.2",".052",NA,"-0.3","-1.6","-1.9","0.0","/players/w/waitedi01.html"
"690","496","Kemba Walker","PG","28","CHO","82","2863","21.7",".558",".434",".267","1.9","11.9","6.8","29.4","1.7","1.0","10.1","31.5",NA,"5.5","1.9","7.4",".123",NA,"5.1","-1.7","3.3","3.9","/players/w/walkeke02.html"
"691","497","Lonnie Walker","SG","20","SAS","17","118","10.8",".446",".283",".217","0.0","15.6","7.9","10.3","2.9","2.2","7.4","20.3",NA,"-0.1","0.2","0.0",".019",NA,"-4.7","0.3","-4.4","-0.1","/players/w/walkelo01.html"
"692","498","John Wall","PG","28","WAS","32","1104","18.0",".527",".306",".317","1.5","10.1","5.7","39.2","2.1","2.2","16.1","28.8",NA,"0.5","0.7","1.2",".051",NA,"1.1","-1.2","-0.2","0.5","/players/w/walljo01.html"
"693","499","Tyrone Wallace","PG","24","LAC","62","628","7.0",".450",".088",".263","3.5","13.2","8.5","9.5","1.6","0.9","12.9","18.7",NA,"-0.8","0.5","-0.3","-0.023",NA,"-5.5","-0.9","-6.3","-0.7","/players/w/wallaty01.html"
"694","500","Taurean Waller-Prince","SF","24","ATL","55","1552","11.9",".575",".530",".195","1.5","12.3","6.7","11.1","1.6","1.1","13.4","19.5",NA,"0.8","0.7","1.5",".047",NA,"-0.4","-1.5","-1.9","0.0","/players/p/princta02.html"
"696","501","Brad Wanamaker","PG","29","BOS","36","343","14.3",".597",".371",".267","0.9","11.8","6.4","22.5","1.7","0.5","13.9","17.1",NA,"0.6","0.4","1.0",".134",NA,"-0.8","-1.4","-2.2","0.0","/players/w/wanambr01.html"
"697","502","T.J. Warren","SF","25","PHO","43","1360","16.3",".580",".295",".203","2.5","11.8","7.1","7.7","1.8","1.8","7.2","22.7",NA,"1.6","0.5","2.1",".074",NA,"0.1","-1.8","-1.7","0.1","/players/w/warretj01.html"
"698","503","Julian Washburn","SF","27","MEM","18","254","6.5",".402",".500",".083","3.5","14.8","9.1","7.7","2.5","0.7","12.3","10.0",NA,"-0.2","0.3","0.1",".023",NA,"-4.8","1.4","-3.4","-0.1","/players/w/washbju01.html"
"699","504","Yuta Watanabe","SF","24","MEM","15","174","3.3",".352",".314",".196","2.5","17.7","10.0","6.6","1.1","0.5","9.8","15.8",NA,"-0.4","0.2","-0.2","-0.065",NA,"-8.2","-1.2","-9.3","-0.3","/players/w/watanyu01.html"
"700","505","Thomas Welsh","C","22","DEN","11","36","16.1",".648",".538",".154","0.0","12.1","6.0","20.5","0.0","0.0","6.7","17.7",NA,"0.1","0.0","0.1",".162",NA,"1.7","-4.3","-2.6","0.0","/players/w/welshth01.html"
"701","506","Russell Westbrook","PG","30","OKC","73","2630","21.1",".501",".279",".306","4.1","28.3","15.8","46.5","2.5","1.1","16.3","30.9",NA,"1.8","5.0","6.8",".124",NA,"2.5","3.9","6.5","5.6","/players/w/westbru01.html"
"702","507","Derrick White","PG","24","SAS","67","1728","14.8",".555",".262",".227","2.2","13.3","7.8","21.0","1.9","2.3","14.0","17.7",NA,"1.7","1.9","3.6",".101",NA,"-0.2","1.1","0.9","1.3","/players/w/whitede01.html"
"703","508","Okaro White","PF","26","WAS","3","6","-4.5",".000","1.000",".000","17.8","18.4","18.1","0.0","0.0","0.0","0.0","14.1",NA,"0.0","0.0","0.0","-0.251",NA,"-11.0","-8.2","-19.2","0.0","/players/w/whiteok01.html"
"704","509","Hassan Whiteside","C","29","MIA","72","1674","23.5",".564",".024",".357","16.3","35.6","25.9","5.6","1.3","7.3","11.0","22.6",NA,"2.3","4.0","6.3",".180",NA,"-2.2","3.0","0.8","1.2","/players/w/whiteha01.html"
"705","510","Andrew Wiggins","SF","23","MIN","73","2543","12.4",".493",".288",".245","3.5","11.4","7.4","10.9","1.3","1.6","9.3","24.4",NA,"-0.6","1.3","0.6",".012",NA,"-1.7","-1.3","-2.9","-0.6","/players/w/wiggian01.html"
"706","511","Alan Williams","PF","26","BRK","5","26","32.9",".610",".077",".308","16.2","60.3","38.4","22.3","1.8","0.0","6.3","25.5",NA,"0.1","0.1","0.2",".312",NA,"3.1","2.7","5.8","0.1","/players/w/willial03.html"
"707","512","C.J. Williams","SG","28","MIN","15","128","8.8",".550",".457",".029","0.8","5.9","3.3","12.9","2.2","0.0","12.4","13.3",NA,"0.1","0.1","0.1",".042",NA,"-1.8","-2.2","-4.0","-0.1","/players/w/willicj01.html"
"708","513","Johnathan Williams","C","23","LAL","24","372","15.1",".599",".018",".436","13.6","13.9","13.7","4.9","1.0","1.5","10.9","16.4",NA,"0.7","0.3","1.0",".135",NA,"-0.9","-0.8","-1.7","0.0","/players/w/willijo04.html"
"709","514","Kenrich Williams","SF","24","NOP","46","1079","9.7",".485",".559",".068","5.4","15.5","10.5","9.5","1.9","1.4","11.1","12.3",NA,"0.3","0.9","1.2",".053",NA,"-1.2","0.9","-0.3","0.5","/players/w/willike04.html"
"710","515","Lou Williams","SG","32","LAC","75","1993","21.2",".554",".256",".426","2.2","9.4","5.9","33.0","1.3","0.4","11.8","32.4",NA,"3.9","1.2","5.1",".123",NA,"3.1","-2.6","0.4","1.2","/players/w/willilo02.html"
"711","516","Marvin Williams","PF","32","CHO","75","2133","12.6",".548",".586",".132","3.8","17.1","10.3","6.1","1.6","2.5","6.4","14.9",NA,"1.9","1.9","3.8",".086",NA,"-0.2","0.5","0.3","1.3","/players/w/willima02.html"
"712","517","Robert Williams","C","21","BOS","32","283","18.8",".703",".000",".294","10.2","20.4","15.3","3.3","1.5","12.5","14.8","10.3",NA,"0.5","0.6","1.2",".201",NA,"-2.4","6.7","4.4","0.5","/players/w/williro04.html"
"713","518","Troy Williams","SF","24","SAC","21","312","10.5",".531",".449",".153","3.9","15.9","9.7","4.7","1.5","2.2","7.9","15.0",NA,"0.1","0.3","0.4",".064",NA,"-2.3","-0.3","-2.6","0.0","/players/w/willitr02.html"
"714","519","D.J. Wilson","PF","22","MIL","48","882","10.3",".515",".506",".187","5.5","19.2","12.8","7.6","0.9","1.9","10.5","14.4",NA,"0.3","1.4","1.7",".093",NA,"-2.4","0.9","-1.6","0.1","/players/w/wilsodj01.html"
"715","520","Justise Winslow","SF","22","MIA","66","1959","12.8",".513",".342",".183","3.4","15.9","9.6","21.9","1.8","0.9","14.9","20.8",NA,"0.2","2.6","2.8",".067",NA,"-1.1","1.0","-0.1","1.0","/players/w/winslju01.html"
"717","521","Christian Wood","PF","23","TOT","21","251","21.9",".607",".222",".479","7.2","26.5","17.0","4.8","1.3","3.2","10.7","26.1",NA,"0.4","0.3","0.8",".151",NA,"-1.5","-1.8","-3.3","-0.1","/players/w/woodch01.html"
"718","521","Christian Wood","PF","23","MIL","13","62","17.1",".585",".200",".600","7.0","24.7","16.4","4.6","0.0","0.0","8.7","23.4",NA,"0.1","0.1","0.2",".146",NA,"-3.4","-4.1","-7.5","-0.1","/players/w/woodch01.html"
"719","521","Christian Wood","PF","23","NOP","8","189","23.4",".613",".228",".446","7.2","27.0","17.3","4.9","1.7","4.3","11.3","26.9",NA,"0.3","0.3","0.6",".152",NA,"-0.9","-1.0","-1.9","0.0","/players/w/woodch01.html"
"720","522","Delon Wright","PG","26","TOT","75","1699","15.5",".523",".301",".269","4.4","12.8","8.6","21.6","2.5","1.6","11.0","18.1",NA,"1.9","2.4","4.3",".121",NA,"0.0","1.5","1.5","1.5","/players/w/wrighde01.html"
"721","522","Delon Wright","PG","26","TOR","49","897","14.5",".527",".307",".208","4.8","10.1","7.5","16.8","2.5","1.4","10.4","17.1",NA,"1.0","1.3","2.3",".123",NA,"-0.3","1.1","0.8","0.6","/players/w/wrighde01.html"
"722","522","Delon Wright","PG","26","MEM","26","802","16.6",".519",".294",".336","4.0","15.9","9.9","26.9","2.6","1.8","11.6","19.2",NA,"0.9","1.1","2.0",".119",NA,"0.3","1.9","2.2","0.8","/players/w/wrighde01.html"
"723","523","Guerschon Yabusele","PF","23","BOS","41","251","12.4",".542",".364",".286","9.8","12.8","11.3","8.2","1.5","2.5","14.8","17.5",NA,"0.2","0.3","0.5",".090",NA,"-2.1","-0.1","-2.1","0.0","/players/y/yabusgu01.html"
"724","524","Nick Young","SG","33","DEN","4","37","2.3",".500",".889",".000","0.0","2.9","1.5","6.8","0.0","2.4","18.2","12.7",NA,"0.0","0.0","0.0","-0.021",NA,"-4.4","-2.6","-7.0","0.0","/players/y/youngni01.html"
"725","525","Thaddeus Young","PF","30","IND","81","2489","16.2",".569",".174",".161","8.7","14.4","11.7","12.0","2.4","1.3","12.0","18.0",NA,"3.0","3.9","6.9",".133",NA,"0.8","2.1","2.9","3.1","/players/y/youngth01.html"
"726","526","Trae Young","PG","20","ATL","81","2503","17.0",".539",".384",".330","2.6","10.2","6.3","40.5","1.3","0.5","17.6","28.4",NA,"2.5","0.7","3.3",".062",NA,"1.8","-2.8","-1.1","0.6","/players/y/youngtr01.html"
